"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.ID","Gene.title"
"212763_at","212763_at",0.0110903613024879,0.00208561673364756,3.1540476960498,-2.06565047769994,0.556257423896493,"CAMSAP2","23271","calmodulin regulated spectrin associated protein family member 2"
"210644_s_at","210644_s_at",0.0111096041406629,0.00208943867175924,3.15346353171344,-2.06733083638847,0.642593158295281,"LAIR1","3903","leukocyte associated immunoglobulin like receptor 1"
"206405_x_at","206405_x_at",0.0111127596857679,0.00209043865328071,-3.15331085349314,-2.06776997535471,-0.324504486301375,"USP32///USP6","84669///9098","ubiquitin specific peptidase 32///ubiquitin specific peptidase 6"
"225103_at","225103_at",0.0111171110241323,0.00209184773834328,3.15309582815793,-2.06838840958943,0.766975958904108,"MRPL38","64978","mitochondrial ribosomal protein L38"
"222006_at","222006_at",0.0111448958633792,0.00209791071286508,3.15217215666753,-2.071044582816,0.371601510654482,"LETM1","3954","leucine zipper and EF-hand containing transmembrane protein 1"
"201266_at","201266_at",0.0111457438532443,0.00209847804710191,3.15208585246733,-2.07129273213833,0.374744311263317,"TXNRD1","7296","thioredoxin reductase 1"
"201928_at","201928_at",0.0111859968708554,0.00210707968491888,-3.15078000265971,-2.07504673709137,-0.412339547184176,"PKP4","8502","plakophilin 4"
"202757_at","202757_at",0.0111936550160479,0.00210872696232817,3.15053048839756,-2.07576388392547,0.360942884322673,"NELFB","25920","negative elongation factor complex member B"
"223296_at","223296_at",0.0111959139269374,0.00210980968984211,-3.15036658559384,-2.07623494309058,-0.5308694977169,"SLC25A33","84275","solute carrier family 25 member 33"
"231093_at","231093_at",0.0112019585620326,0.00211131564667117,3.15013874451982,-2.07688972805173,0.769740913242007,"FCRL3","115352","Fc receptor like 3"
"221790_s_at","221790_s_at",0.0112087557385298,0.002112801767559,3.14991405257472,-2.07753542436154,0.361945821917802,"LDLRAP1","26119","low density lipoprotein receptor adaptor protein 1"
"212838_at","212838_at",0.0112097491176409,0.00211319404033881,-3.14985476796045,-2.07770578394115,-0.687166274733647,"DNMBP","23268","dynamin binding protein"
"205682_x_at","205682_x_at",0.0112102225992122,0.00211348833201059,-3.14981029805564,-2.07783357039766,-0.313438622526641,"APOM","55937","apolipoprotein M"
"213025_at","213025_at",0.0112134945273734,0.0021145153832139,-3.14965514722169,-2.07827939222287,-0.36783646879757,"THUMPD1","55623","THUMP domain containing 1"
"242760_x_at","242760_x_at",0.0112206024762132,0.00211606094434813,3.14942180002274,-2.0789498749338,0.401694421613391,"PIGB","9488","phosphatidylinositol glycan anchor biosynthesis class B"
"224959_at","224959_at",0.0112327166527473,0.00211875641225026,-3.14901522001911,-2.08011801360867,-0.517806183409443,"SLC26A2","1836","solute carrier family 26 member 2"
"220762_s_at","220762_s_at",0.0112399229366169,0.00212032126508033,3.14877940074416,-2.08079548496323,0.261917762557072,"GNB1L","54584","G protein subunit beta 1 like"
"225347_at","225347_at",0.0112480736019773,0.0021222702748605,3.14848591618116,-2.08163856074752,0.218602180365291,"ARL8A","127829","ADP ribosylation factor like GTPase 8A"
"220942_x_at","220942_x_at",0.0112607939080457,0.00212508224130252,3.1480629276925,-2.08285354011221,0.297730544140023,"FAM162A","26355","family with sequence similarity 162 member A"
"208664_s_at","208664_s_at",0.0112798870102174,0.00212909801454859,3.14745975856221,-2.08458583063099,0.690315098934548,"TTC3P1///TTC3","286495///7267","tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3"
"210070_s_at","210070_s_at",0.0112878015644209,0.00213100480563242,3.14717372879561,-2.08540720652033,0.589262050989342,"CHKB-CPT1B///CPT1B","386593///1375","CHKB-CPT1B readthrough (NMD candidate)///carnitine palmitoyltransferase 1B"
"202009_at","202009_at",0.0112883878536293,0.00213132195359882,3.14712617783403,-2.08554374998664,0.419778664383558,"TWF2","11344","twinfilin actin binding protein 2"
"202363_at","202363_at",0.011291618421237,0.00213213842854779,3.14700379151529,-2.08589517669253,0.843571567732115,"SPOCK1","6695","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1"
"202567_at","202567_at",0.0113259105875843,0.00213897819698315,3.14598024556298,-2.0888337979235,0.289022861491622,"SNRPD3","6634","small nuclear ribonucleoprotein D3 polypeptide"
"225279_s_at","225279_s_at",0.0113259105875843,0.0021390279419734,-3.14597281256118,-2.08885513532121,-0.187978325722985,"NEPRO","25871","nucleolus and neural progenitor protein"
"206530_at","206530_at",0.0113429291232607,0.00214265700932852,3.14543098264838,-2.09041041581383,0.429571069254182,"RAB30","27314","RAB30, member RAS oncogene family"
"201755_at","201755_at",0.011344942886727,0.00214324490310019,3.14534328876758,-2.09066211335214,0.403648565449005,"MCM5","4174","minichromosome maintenance complex component 5"
"212276_at","212276_at",0.0113568846180343,0.00214570860730305,-3.14497603041167,-2.09171614898684,-0.637187408675807,"LPIN1","23175","lipin 1"
"217779_s_at","217779_s_at",0.0113624473788443,0.00214696742333498,-3.14478853307253,-2.09225422907882,-0.27273982496196,"PNRC2","55629","proline rich nuclear receptor coactivator 2"
"212850_s_at","212850_s_at",0.0113714313100711,0.00214949689235638,-3.14441208409232,-2.09333448241673,-0.314033428462714,"LRP4","4038","LDL receptor related protein 4"
"224504_s_at","224504_s_at",0.011374844867583,0.00215035018841039,-3.14428518493751,-2.09369860646973,-0.407412933789956,"BUD13","84811","BUD13 homolog"
"223672_at","223672_at",0.0113777393264486,0.00215110546716961,3.1441729016124,-2.09402078173292,0.398182640791475,"SGIP1","84251","SH3 domain GRB2 like endophilin interacting protein 1"
"213419_at","213419_at",0.0113847501864799,0.00215263918477968,3.14394500459517,-2.09467465873808,0.863904402587513,"APBB2","323","amyloid beta precursor protein binding family B member 2"
"214919_s_at","214919_s_at",0.0114042979151903,0.00215675245437709,-3.14333455308828,-2.09642595864168,-0.459350905631661,"ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3","404734///54882///8637","ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1///eukaryotic translation initiation factor 4E binding protein 3"
"211474_s_at","211474_s_at",0.0114068354917708,0.00215744098436949,3.14323247390721,-2.0967187819673,0.368740144596645,"SERPINB6","5269","serpin family B member 6"
"226504_at","226504_at",0.0114097002306957,0.00215819149128222,3.14312124071986,-2.09703785539585,0.478889935312023,"FAM109B","150368","family with sequence similarity 109 member B"
"223412_at","223412_at",0.0114195788124883,0.00216026892835055,-3.14281352962813,-2.09792047867574,-0.49335528538813,"KBTBD7","84078","kelch repeat and BTB domain containing 7"
"218405_at","218405_at",0.0114203131050763,0.00216082558888001,3.14273112349759,-2.09815683616644,0.435681206240482,"ABT1","29777","activator of basal transcription 1"
"211927_x_at","211927_x_at",0.0114362907706874,0.00216426704351719,-3.14222209992369,-2.09961670492376,-0.155024048706245,"MIR3654///EEF1G","100500804///1937","microRNA 3654///eukaryotic translation elongation factor 1 gamma"
"202211_at","202211_at",0.0114417534457077,0.00216578637427516,-3.14199761593103,-2.10026045784038,-0.427477210806698,"ARFGAP3","26286","ADP ribosylation factor GTPase activating protein 3"
"225827_at","225827_at",0.0114417534457077,0.00216590872491194,3.14197954476184,-2.10031227888517,0.629539687975639,"AGO2","27161","argonaute 2, RISC catalytic component"
"203285_s_at","203285_s_at",0.0114417534457077,0.00216592863581298,-3.14197660401476,-2.10032071177414,-0.402101579147641,"HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1"
"219243_at","219243_at",0.0114560516151365,0.0021692638751076,-3.14148435901746,-2.10173218160501,-0.461184490106543,"GIMAP4","55303","GTPase, IMAP family member 4"
"227157_at","227157_at",0.011466460157247,0.00217165422822666,-3.14113200147312,-2.10274242352513,-0.381807165144604,"PRIMPOL","201973","primase and DNA directed polymerase"
"1569436_at","1569436_at",0.0114670496017546,0.00217197559535017,-3.14108465683039,-2.10287815785708,-0.131917541856927,"TUSC8","400128","tumor suppressor candidate 8 (non-protein coding)"
"206457_s_at","206457_s_at",0.0114846550240181,0.00217594040043536,3.14050108645005,-2.10455108059839,1.10029585235921,"DIO1","1733","deiodinase, iodothyronine type I"
"227335_at","227335_at",0.0114983950981353,0.00217875396829779,3.14008756316954,-2.10573637260025,0.513067842465753,"DIDO1","11083","death inducer-obliterator 1"
"221423_s_at","221423_s_at",0.0114994912350867,0.00217930041414081,3.14000730701805,-2.10596639777086,0.534261122526632,"YIPF5","81555","Yip1 domain family member 5"
"206123_at","206123_at",0.0114994912350867,0.00217938231692672,3.13999527961998,-2.10600086952758,0.114708592085235,"LLGL1","3996","LLGL1, scribble cell polarity complex component"
"201551_s_at","201551_s_at",0.0115119893473072,0.00218217206393218,3.13958585679502,-2.10717425193922,1.04303985540334,"LAMP1","3916","lysosomal associated membrane protein 1"
"227896_at","227896_at",0.0115154319104923,0.00218303524009607,3.1394592757374,-2.10753700029571,0.451052789193298,"BCCIP","56647","BRCA2 and CDKN1A interacting protein"
"213119_at","213119_at",0.0115279065599127,0.00218582180716259,3.13905095493288,-2.10870705862133,0.494222568493142,"SLC36A1","206358","solute carrier family 36 member 1"
"201039_s_at","201039_s_at",0.0115460722595739,0.00218989975915466,3.13845427626595,-2.11041663601233,0.619209185692536,"RAD23A","5886","RAD23 homolog A, nucleotide excision repair protein"
"227858_at","227858_at",0.0115590946668015,0.0021926128609759,3.13805787180077,-2.11155224734383,0.507488356164381,"PCNX3","399909","pecanex homolog 3 (Drosophila)"
"228355_s_at","228355_s_at",0.0115590946668015,0.00219279249902269,-3.13803164143116,-2.11162738736206,-0.331539870624058,"NDUFAF2","91942","NADH:ubiquinone oxidoreductase complex assembly factor 2"
"1567030_at","1567030_at",0.0115920190005015,0.00220009842100053,-3.1369665345904,-2.11467807200852,-0.0287423173515999,"SH3GL1P2","6459","SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2"
"1556228_a_at","1556228_a_at",0.0115966032984831,0.0022011805950006,3.13680904748322,-2.11512907439756,0.398575346270926,"VCPIP1","80124","valosin containing protein interacting protein 1"
"203337_x_at","203337_x_at",0.0116043543860955,0.00220307633338218,-3.13653333694424,-2.11591859285594,-0.694290365296807,"ITGB1BP1","9270","integrin subunit beta 1 binding protein 1"
"230523_at","230523_at",0.0116167507245039,0.00220585470547415,-3.13612965684723,-2.11707445802611,-0.44409385844749,"QSOX1","5768","quiescin sulfhydryl oxidase 1"
"228201_at","228201_at",0.0116266864259927,0.00220859195647663,-3.13573241315147,-2.11821177304446,-0.504520951293769,"ARL13B","200894","ADP ribosylation factor like GTPase 13B"
"223478_at","223478_at",0.0116322730615309,0.0022102914464791,3.13548600470566,-2.11891718418303,0.421395780060879,"TIMM8B","26521","translocase of inner mitochondrial membrane 8 homolog B"
"221895_at","221895_at",0.011657820359055,0.00221621188499347,3.13462897515553,-2.12137030542679,0.499844695585995,"MOSPD2","158747","motile sperm domain containing 2"
"214980_at","214980_at",0.0116622323044677,0.00221769052161959,-3.13441526300956,-2.12198193825007,-0.209046301369864,"UBE3A","7337","ubiquitin protein ligase E3A"
"217544_at","217544_at",0.0116648792108964,0.0022184072068569,3.13431172580183,-2.12227824378305,0.285884604261794,"MIR3916","100500849","microRNA 3916"
"212443_at","212443_at",0.0116819794620887,0.00222187296618676,3.13381147683791,-2.12370975496158,0.411793432267875,"NBEAL2","23218","neurobeachin like 2"
"202287_s_at","202287_s_at",0.0116898665166359,0.00222358686370394,-3.13356436010503,-2.12441683350576,-0.0559668873668207,"TACSTD2","4070","tumor-associated calcium signal transducer 2"
"213651_at","213651_at",0.0117052096634316,0.00222671944598723,3.13311314859735,-2.12570777169905,0.529449623287669,"INPP5J","27124","inositol polyphosphate-5-phosphatase J"
"46947_at","46947_at",0.011711191475887,0.00222828577821039,3.13288775805164,-2.12635256720279,0.341105882800606,"GNL3L","54552","G protein nucleolar 3 like"
"211752_s_at","211752_s_at",0.011715782365478,0.00222937356617162,3.13273131519577,-2.12680009502684,0.461738561643825,"NDUFS7","374291","NADH:ubiquinone oxidoreductase core subunit S7"
"241433_at","241433_at",0.0117184224343134,0.00223009026847792,3.13262827967261,-2.1270948331653,0.443310369101976,"RCOR3","55758","REST corepressor 3"
"227482_at","227482_at",0.0117200790673908,0.00223061989529527,3.13255215851364,-2.12731257627675,0.337418767123283,"ADCK1","57143","aarF domain containing kinase 1"
"221407_at","221407_at",0.0117356212765364,0.00223400724730116,-3.13206570462817,-2.12870396439434,-0.0605448934551021,"GJD2","57369","gap junction protein delta 2"
"203530_s_at","203530_s_at",0.011740345377765,0.00223529075495788,3.13188156051284,-2.12923061890677,0.297834292237439,"STX4","6810","syntaxin 4"
"204798_at","204798_at",0.011740345377765,0.00223533599236459,3.13187507212006,-2.12924917532316,1.17764119482495,"MYB","4602","MYB proto-oncogene, transcription factor"
"221704_s_at","221704_s_at",0.0117474484769256,0.00223690326645218,-3.1316503535844,-2.12989183721196,-0.566723257229838,"VPS37B","79720","VPS37B, ESCRT-I subunit"
"208709_s_at","208709_s_at",0.0117576687034849,0.00223906440860877,3.13134072498825,-2.13077726655508,0.201710125570768,"NRDC","4898","nardilysin convertase"
"229661_at","229661_at",0.0117613055989638,0.00223997211160513,3.13121076042935,-2.13114889798833,0.205695996955859,"SALL4","57167","spalt like transcription factor 4"
"219068_x_at","219068_x_at",0.0117623786686691,0.00224039161326968,3.13115071287601,-2.1313205986087,0.214943831811258,"ATAD3B///ATAD3A","83858///55210","ATPase family, AAA domain containing 3B///ATPase family, AAA domain containing 3A"
"217147_s_at","217147_s_at",0.0117695834800398,0.00224197918508668,3.13092356204828,-2.13197009136473,0.667668378995433,"TRAT1","50852","T cell receptor associated transmembrane adaptor 1"
"233972_s_at","233972_s_at",0.011770314583028,0.00224233373016589,-3.13087285391589,-2.13211507586678,-0.238580445205482,"FEZF2","55079","FEZ family zinc finger 2"
"219360_s_at","219360_s_at",0.0117918970174442,0.00224666101930894,3.13025455116436,-2.13388276773231,0.807514121004561,"TRPM4","54795","transient receptor potential cation channel subfamily M member 4"
"213544_at","213544_at",0.0117977845950153,0.00224843009565724,-3.13000209603694,-2.1346044389022,-0.0314305098934562,"ING2","3622","inhibitor of growth family member 2"
"213280_at","213280_at",0.0118543416144827,0.00226029284555979,-3.12831398013857,-2.13942886272864,-0.422781377473368,"RAP1GAP2","23108","RAP1 GTPase activating protein 2"
"205238_at","205238_at",0.0118849794326049,0.00226678674939558,3.12739335469155,-2.14205898282645,0.669047598934549,"TRMT2B","79979","tRNA methyltransferase 2 homolog B"
"205677_s_at","205677_s_at",0.0119044451902084,0.00227093485750113,3.12680656854547,-2.143735026773,0.473856860730586,"DLEU1","10301","deleted in lymphocytic leukemia 1"
"227019_at","227019_at",0.0119280450644565,0.00227630950530479,-3.12604775649568,-2.14590204235565,-0.864452294520557,"C1orf226","400793","chromosome 1 open reading frame 226"
"234611_at","234611_at",0.0119412667382441,0.00227905109124056,3.12566133025814,-2.14700543032513,0.234914897260272,"LGALS8-AS1","100287902","LGALS8 antisense RNA 1"
"203031_s_at","203031_s_at",0.0119534708701782,0.00228181756693278,3.12527183320977,-2.1481174717423,0.462139094368334,"UROS","7390","uroporphyrinogen III synthase"
"223086_x_at","223086_x_at",0.0119773530025456,0.00228725272427212,3.12450788330943,-2.15029826747914,0.273651788432259,"MRPL51","51258","mitochondrial ribosomal protein L51"
"212651_at","212651_at",0.0119903088021038,0.00229016542881336,3.12409917562739,-2.15146479530794,0.544286708523585,"RHOBTB1","9886","Rho related BTB domain containing 1"
"1563742_at","1563742_at",0.0120031660613789,0.00229284071961667,-3.12372420670799,-2.15253491473651,-0.0702454337899541,"LINC00842","643650","long intergenic non-protein coding RNA 842"
"229170_s_at","229170_s_at",0.0120064137308237,0.00229368068437957,-3.12360656100841,-2.15287064039881,-0.734059448249625,"CFAP70","118491","cilia and flagella associated protein 70"
